"ID_2","Programme","Annee","ID_Site","Protocole","AB_tot","BM_tot","Richesse_tot","LC_","Long","Lat","Sand","Silt","Clay","pH","N","P","K","CN","CaCO3","C_org","tas_mean_3","tas_mean_6","tas_mean_120","tas_sd_3","tas_sd_6","tas_sd_120","tasmax_mean_3","tasmax_mean_6","tasmax_mean_120","tasmax_sd_3","tasmax_sd_6","tasmax_sd_120","tasmin_mean_3","tasmin_mean_6","tasmin_mean_120","tasmin_sd_3","tasmin_sd_6","tasmin_sd_120","pr_mean_3","pr_mean_6","pr_mean_120","pr_sd_3","pr_sd_6","pr_sd_120","pet_mean_3","pet_mean_6","pet_mean_120","pet_sd_3","pet_sd_6","pet_sd_120"
3852,"ZAA","2016","AC","F_HS",524.666666666667,301.146966666667,11,"Pmo",-1.581656,48.500603,49.4,35.2,15.4,5.76598644256592,2.33174562454224,37.8581695556641,254.996688842773,12.2895202636719,12.8027267456055,0.7,8.18333333333336,10.4833333333334,11.6925,2.22336081942029,2.9957748023953,4.49523861080446,10.4166666666667,13.2166666666667,14.985,1.93476958145754,3.51719585275922,5.07313984620567,5.68333333333336,7.80000000000002,8.35750000000002,2.31804515342849,2.82542032271306,4.14980332631064,95.6766666666667,73.2383333333333,72.5449166666667,47.4831173506261,40.481288228843,35.921829696335,37.61,48.6866666666667,74.4703333333333,4.46725866723654,18.8608607085325,38.7092905039156
3853,"ZAA","2016","AD","F_HS",575.666666666667,315.767333333333,12,"Pmo",-1.586918,48.500715,49.4,35.2,15.4,5.76598644256592,2.33174562454224,37.8581695556641,254.996688842773,12.2895202636719,12.8027267456055,0.7,8.18333333333336,10.4833333333334,11.6725,2.22336081942029,2.9957748023953,4.48943601294034,10.3833333333333,13.1666666666667,14.9566666666667,1.96299091524475,3.51932758729089,5.06651112838071,5.68333333333336,7.78333333333335,8.35000000000002,2.31804515342849,2.81472319539003,4.14755167224588,95.6533333333333,73.2283333333333,72.4971666666667,47.6354850225474,40.5764096078826,35.9091190680153,41.38,52.53,77.41625,4.59046838568789,18.6886703646889,38.3980754083199
3854,"ZAA","2016","B","F_HS",686.666666666667,324.762866666667,11,"Pmo",-1.580658,48.498789,49.4,35.2,15.4,5.76598644256592,2.33174562454224,37.8581695556641,254.996688842773,12.2895202636719,12.8027267456055,0.7,8.08333333333335,10.3833333333334,11.6066666666667,2.22336081942032,2.99577480239532,4.49815523967594,10.35,13.15,14.9366666666667,1.90525588832577,3.52249911284589,5.08969849915738,5.58333333333335,7.68333333333336,8.24250000000002,2.31804515342848,2.80190411446692,4.15457958313534,96.54,73.98,73.455,47.783963837254,40.7400093274412,36.3483241091831,36.1766666666667,47.4233333333333,73.5291666666667,4.52460311334965,19.105227207931,38.859940566248
3855,"ZAA","2016","C","F_HS",341.333333333333,252.414166666667,11,"Pmo",-1.555637,48.501364,46.1,38.4,15.5,5.70185279846191,2.57670712471008,39.2626342773438,248.313415527344,11.8710641860962,12.8547267913818,0.8,8.11666666666669,10.4333333333334,11.635,2.19620885467056,3.00893115020378,4.5085287991509,10.35,13.15,14.9475,1.90525588832577,3.52249911284589,5.0964555569236,5.58333333333335,7.70000000000002,8.27916666666669,2.31804515342848,2.82542032271306,4.16470556089666,95.4633333333333,73.0633333333333,72.4530833333333,46.9075914254114,40.1079177553094,35.8551042695161,40.3333333333333,51.325,76.39,4.34306727248535,18.605556965595,38.4521341650726
3856,"ZAA","2016","D","F_HS",616.333333333333,149.062766666667,10,"Pmo",-1.55101,48.50469,45.8,38.4,15.8,5.73335361480713,2.6862895488739,37.9081611633301,237.719833374023,11.3611574172974,18.319263458252,0.6,8.11666666666669,10.4333333333334,11.635,2.19620885467056,3.00893115020378,4.5085287991509,10.35,13.15,14.9475,1.90525588832577,3.52249911284589,5.0964555569236,5.58333333333335,7.70000000000002,8.27916666666669,2.31804515342848,2.82542032271306,4.16470556089666,95.4633333333333,73.0633333333333,72.4530833333333,46.9075914254114,40.1079177553094,35.8551042695161,40.3333333333333,51.325,76.39,4.34306727248535,18.605556965595,38.4521341650726
3857,"ZAA","2016","F","F_HS",369.333333333333,183.5256,10,"Pmo",-1.551564,48.499,45.8,38.4,15.8,5.73335361480713,2.6862895488739,37.9081611633301,237.719833374023,11.3611574172974,18.319263458252,0.8,7.98333333333335,10.2833333333334,11.4991666666667,2.2233608194203,2.99577480239531,4.50819973447699,10.25,13.0333333333334,14.8441666666667,1.90525588832577,3.49480566937085,5.1021876315411,5.45000000000003,7.53333333333336,8.10833333333336,2.26053091109145,2.77662865120034,4.15620591634337,96.7566666666667,74.1316666666667,73.62975,47.4779120574329,40.5772953345423,36.4193037617634,40.9,52.0983333333333,77.00125,4.5046753490124,18.716010703851,38.4280745053545
3858,"ZAA","2016","G","F_HS",411.666666666667,162.4818,9,"Pmo",-1.556629,48.496258,43.8,40.6,15.5,5.83041954040527,2.31529712677002,47.0177154541016,280.011901855469,11.1732454299927,0.328215390443802,0.8,7.98333333333335,10.2833333333334,11.4991666666667,2.2233608194203,2.99577480239531,4.50819973447699,10.25,13.0333333333334,14.8441666666667,1.90525588832577,3.49480566937085,5.1021876315411,5.45000000000003,7.53333333333336,8.10833333333336,2.26053091109145,2.77662865120034,4.15620591634337,96.7566666666667,74.1316666666667,73.62975,47.4779120574329,40.5772953345423,36.4193037617634,40.9,52.0983333333333,77.00125,4.5046753490124,18.716010703851,38.4280745053545
3859,"ZAA","2016","H","F_HS",469.333333333333,115.0417,12,"Pmo",-1.546647,48.49615,43.5,40.5,16.1,5.89880800247192,2.26343846321106,49.3995018005371,280.240570068359,11.2235822677612,4.84861469268799,0.9,7.98333333333335,10.3,11.5366666666667,2.2233608194203,3.00715812686995,4.51562987469812,10.2833333333334,13.0833333333334,14.9083333333334,1.96299091524471,3.53364778474973,5.11661625537443,5.48333333333337,7.58333333333336,8.15500000000002,2.31804515342849,2.80190411446692,4.15964708425441,96.79,74.135,73.657,47.348177367244,40.5213730024045,36.4295183340436,38.4666666666667,49.6683333333333,75.1850833333333,4.49426671809021,18.8492794734087,38.6333961638459
3860,"ZAA","2016","I","F_HS",207.666666666667,118.2959,10,"Pmo",-1.546292,48.497643,43.5,40.5,16.1,5.72545719146729,2.48902606964111,39.9663925170898,253.031448364258,11.4089365005493,21.1699619293213,0.9,7.98333333333335,10.3,11.5366666666667,2.2233608194203,3.00715812686995,4.51562987469812,10.2833333333334,13.0833333333334,14.9083333333334,1.96299091524471,3.53364778474973,5.11661625537443,5.48333333333337,7.58333333333336,8.15500000000002,2.31804515342849,2.80190411446692,4.15964708425441,96.79,74.135,73.657,47.348177367244,40.5213730024045,36.4295183340436,38.4666666666667,49.6683333333333,75.1850833333333,4.49426671809021,18.8492794734087,38.6333961638459
3861,"ZAA","2016","J","F_HS",285,106.801433333333,10,"Pmo",-1.631677,48.482781,42.3,40.7,17.1,5.66405391693115,2.59169793128967,47.4585380554199,244.7451171875,11.7206315994263,0.30196812748909,0.9,8.08333333333335,10.3833333333334,11.56,2.22336081942032,2.99577480239532,4.4867199001258,10.35,13.1333333333334,14.9066666666667,1.90525588832577,3.49480566937087,5.08715193855446,5.55000000000003,7.63333333333336,8.16916666666669,2.26053091109147,2.77662865120035,4.1390799089891,96.8733333333333,74.4266666666667,74.05025,48.7408066545203,41.3577391387231,36.6410673870823,38.6733333333333,50.4083333333333,75.9208333333333,4.75510602755957,19.4494898819138,38.770696150211
3862,"ZAA","2016","K","F_HS",526.666666666667,134.962166666667,9,"Pmo",-1.550344,48.48936,49.3,35.8,14.9,5.84607362747192,2.28908491134644,47.9577484130859,283.649505615234,11.248438835144,2.35247230529785,1.1,7.88333333333336,10.1833333333334,11.4566666666667,2.22336081942032,2.99577480239532,4.52258075601508,10.1833333333334,12.9833333333334,14.8416666666667,1.96299091524475,3.53364778474973,5.12012971430574,5.38333333333334,7.48333333333335,8.04000000000002,2.31804515342849,2.80190411446692,4.15917331798948,98.0866666666667,75.2066666666667,74.8164166666667,48.1037101826183,41.1119134396183,36.9880016156917,33.9533333333333,45.3816666666667,72.0005,4.60986261545106,19.4104481315261,39.0512471712524
3863,"ZAA","2016","L","F_HS",76.3333333333333,80.3861666666667,9,"Pmo",-1.551498,48.490767,42.6,41.7,15.7,5.84607362747192,2.28908491134644,47.9577484130859,283.649505615234,11.248438835144,2.35247230529785,1.1,7.88333333333336,10.1833333333334,11.4566666666667,2.22336081942032,2.99577480239532,4.52258075601508,10.1833333333334,12.9833333333334,14.8416666666667,1.96299091524475,3.53364778474973,5.12012971430574,5.38333333333334,7.48333333333335,8.04000000000002,2.31804515342849,2.80190411446692,4.15917331798948,98.0866666666667,75.2066666666667,74.8164166666667,48.1037101826183,41.1119134396183,36.9880016156917,33.9533333333333,45.3816666666667,72.0005,4.60986261545106,19.4104481315261,39.0512471712524
3864,"ZAA","2016","M","F_HS",468.666666666667,186.793066666667,11,"Pmo",-1.552228,48.488923,49.3,35.8,14.9,5.84607362747192,2.28908491134644,47.9577484130859,283.649505615234,11.248438835144,2.35247230529785,1.1,7.88333333333336,10.1833333333334,11.4566666666667,2.22336081942032,2.99577480239532,4.52258075601508,10.1833333333334,12.9833333333334,14.8416666666667,1.96299091524475,3.53364778474973,5.12012971430574,5.38333333333334,7.48333333333335,8.04000000000002,2.31804515342849,2.80190411446692,4.15917331798948,98.0866666666667,75.2066666666667,74.8164166666667,48.1037101826183,41.1119134396183,36.9880016156917,33.9533333333333,45.3816666666667,72.0005,4.60986261545106,19.4104481315261,39.0512471712524
3865,"ZAA","2016","N","F_HS",608,256.1067,9,"Pmo",-1.615344,48.511399,42.5,40.6,16.9,6.10749816894531,2.28675889968872,42.8668479919434,249.34065246582,10.7155675888062,15.9265203475952,0.7,8.28333333333336,10.5833333333334,11.7358333333334,2.2233608194203,2.9957748023953,4.46096601501456,10.4833333333333,13.25,14.9658333333334,1.96299091524471,3.49170445484722,5.02755425835747,5.85000000000002,7.95000000000003,8.48000000000002,2.26053091109148,2.78711320186318,4.14170427308787,95.0033333333333,72.6816666666667,71.6325833333333,48.1195348411987,40.8443873337166,35.5535340109147,40.4666666666667,51.86,76.9833333333333,4.72112627805414,19.0222522325828,38.4410589167918
3866,"ZAA","2016","P","F_HS",596.666666666667,201.019333333333,10,"Pmo",-1.612442,48.512713,38.4,44.8,16.9,6.12471055984497,1.95542907714844,41.0820579528809,242.720809936523,10.5174875259399,19.9928722381592,0.6,8.28333333333336,10.5833333333334,11.7358333333334,2.2233608194203,2.9957748023953,4.46096601501456,10.4833333333333,13.25,14.9658333333334,1.96299091524471,3.49170445484722,5.02755425835747,5.85000000000002,7.95000000000003,8.48000000000002,2.26053091109148,2.78711320186318,4.14170427308787,95.0033333333333,72.6816666666667,71.6325833333333,48.1195348411987,40.8443873337166,35.5535340109147,40.4666666666667,51.86,76.9833333333333,4.72112627805414,19.0222522325828,38.4410589167918
3867,"ZAA","2016","R","F_HS",186.666666666667,193.215966666667,9,"Pmo",-1.620674,48.445102,48.2,35.5,16.3,5.8615870475769,2.45977425575256,56.4137992858887,255.51692199707,11.2942695617676,0.0345005765557289,1.3,7.98333333333335,10.25,11.4925,2.2233608194203,2.95972971738975,4.53013555550609,10.2833333333334,13.0833333333334,14.9525,1.96299091524471,3.54720547285699,5.149715868804,5.38333333333334,7.45000000000002,8.00666666666669,2.31804515342849,2.76839303567973,4.15194058775625,95.6233333333333,73.6833333333333,73.6745,47.7848933590244,40.6477889517581,36.4246804049815,37.7333333333333,49.7583333333333,75.8935,4.98984301690277,19.822675315574,39.1622664739689
3868,"ZAA_HR","2016","S","F_HS",580.333333333333,213.013866666667,11,"Pmo",-1.592441,48.447383,50.2,32.5,17.3,5.97712230682373,2.72596740722656,56.597412109375,223.369689941406,10.82630443573,0.205616608262062,0.3,7.98333333333335,10.3,11.5683333333334,2.2233608194203,3.00582767303783,4.54123929580205,10.35,13.1666666666667,15.0375,1.90525588832577,3.55044598137569,5.17480259843533,5.45000000000003,7.50000000000002,8.05916666666669,2.26053091109145,2.74280877933551,4.1666340895085,95.8466666666667,73.8266666666667,73.79275,47.5235650318169,40.5014175883594,36.4845456625937,36.0966666666667,48.2116666666667,74.8188333333333,5.13511765525712,20.0159090891887,39.3780382246979
3869,"ZAA_HR","2016","S","F_HS",789.333333333333,206.234866666667,11,"Pmo",-1.592441,48.447383,50.2,32.5,17.3,5.97712230682373,2.72596740722656,56.597412109375,223.369689941406,10.82630443573,0.205616608262062,0.3,7.98333333333335,10.3,11.5683333333334,2.2233608194203,3.00582767303783,4.54123929580205,10.35,13.1666666666667,15.0375,1.90525588832577,3.55044598137569,5.17480259843533,5.45000000000003,7.50000000000002,8.05916666666669,2.26053091109145,2.74280877933551,4.1666340895085,95.8466666666667,73.8266666666667,73.79275,47.5235650318169,40.5014175883594,36.4845456625937,36.0966666666667,48.2116666666667,74.8188333333333,5.13511765525712,20.0159090891887,39.3780382246979
3870,"ZAA_HR","2016","S","F_HS",1091,289.264266666667,12,"Pmo",-1.592441,48.447383,50.2,32.5,17.3,5.97712230682373,2.72596740722656,56.597412109375,223.369689941406,10.82630443573,0.205616608262062,0.3,7.98333333333335,10.3,11.5683333333334,2.2233608194203,3.00582767303783,4.54123929580205,10.35,13.1666666666667,15.0375,1.90525588832577,3.55044598137569,5.17480259843533,5.45000000000003,7.50000000000002,8.05916666666669,2.26053091109145,2.74280877933551,4.1666340895085,95.8466666666667,73.8266666666667,73.79275,47.5235650318169,40.5014175883594,36.4845456625937,36.0966666666667,48.2116666666667,74.8188333333333,5.13511765525712,20.0159090891887,39.3780382246979
3871,"ZAA","2016","T","F_HS",783.333333333333,306.012266666667,12,"Pmo",-1.624246,48.44264,44,39.8,16.2,5.71636056900024,2.44273686408997,52.8624458312988,263.633178710938,11.264307975769,0.0196238253265619,1.1,7.98333333333335,10.25,11.4925,2.2233608194203,2.95972971738975,4.53013555550609,10.2833333333334,13.0833333333334,14.9525,1.96299091524471,3.54720547285699,5.149715868804,5.38333333333334,7.45000000000002,8.00666666666669,2.31804515342849,2.76839303567973,4.15194058775625,95.6233333333333,73.6833333333333,73.6745,47.7848933590244,40.6477889517581,36.4246804049815,37.7333333333333,49.7583333333333,75.8935,4.98984301690277,19.822675315574,39.1622664739689
3872,"ZAA_HR","2016","V","F_HS",272.666666666667,85.965,10,"Pmo",-1.598132,48.448748,45.4,37.7,16.9,5.96602058410645,2.49467539787292,54.9370040893555,240.432479858398,10.807276725769,0.00397224817425013,0.3,7.98333333333335,10.3,11.5683333333334,2.2233608194203,3.00582767303783,4.54123929580205,10.35,13.1666666666667,15.0375,1.90525588832577,3.55044598137569,5.17480259843533,5.45000000000003,7.50000000000002,8.05916666666669,2.26053091109145,2.74280877933551,4.1666340895085,95.8466666666667,73.8266666666667,73.79275,47.5235650318169,40.5014175883594,36.4845456625937,36.0966666666667,48.2116666666667,74.8188333333333,5.13511765525712,20.0159090891887,39.3780382246979
3873,"ZAA_HR","2016","V","F_HS",283.666666666667,89.1933,11,"Pmo",-1.598132,48.448748,45.4,37.7,16.9,5.96602058410645,2.49467539787292,54.9370040893555,240.432479858398,10.807276725769,0.00397224817425013,0.3,7.98333333333335,10.3,11.5683333333334,2.2233608194203,3.00582767303783,4.54123929580205,10.35,13.1666666666667,15.0375,1.90525588832577,3.55044598137569,5.17480259843533,5.45000000000003,7.50000000000002,8.05916666666669,2.26053091109145,2.74280877933551,4.1666340895085,95.8466666666667,73.8266666666667,73.79275,47.5235650318169,40.5014175883594,36.4845456625937,36.0966666666667,48.2116666666667,74.8188333333333,5.13511765525712,20.0159090891887,39.3780382246979
3874,"ZAA_HR","2016","V","F_HS",300.333333333333,116.289333333333,11,"Pmo",-1.598132,48.448748,45.4,37.7,16.9,5.96602058410645,2.49467539787292,54.9370040893555,240.432479858398,10.807276725769,0.00397224817425013,0.3,7.98333333333335,10.3,11.5683333333334,2.2233608194203,3.00582767303783,4.54123929580205,10.35,13.1666666666667,15.0375,1.90525588832577,3.55044598137569,5.17480259843533,5.45000000000003,7.50000000000002,8.05916666666669,2.26053091109145,2.74280877933551,4.1666340895085,95.8466666666667,73.8266666666667,73.79275,47.5235650318169,40.5014175883594,36.4845456625937,36.0966666666667,48.2116666666667,74.8188333333333,5.13511765525712,20.0159090891887,39.3780382246979
3875,"ZAA_HR","2016","V","F_HS",413,116.767166666667,9,"Pmo",-1.598132,48.448748,45.4,37.7,16.9,5.96602058410645,2.49467539787292,54.9370040893555,240.432479858398,10.807276725769,0.00397224817425013,0.3,7.98333333333335,10.3,11.5683333333334,2.2233608194203,3.00582767303783,4.54123929580205,10.35,13.1666666666667,15.0375,1.90525588832577,3.55044598137569,5.17480259843533,5.45000000000003,7.50000000000002,8.05916666666669,2.26053091109145,2.74280877933551,4.1666340895085,95.8466666666667,73.8266666666667,73.79275,47.5235650318169,40.5014175883594,36.4845456625937,36.0966666666667,48.2116666666667,74.8188333333333,5.13511765525712,20.0159090891887,39.3780382246979
3876,"ZAA_HR","2016","V","F_HS",297.333333333333,139.5701,10,"Pmo",-1.598132,48.448748,45.4,37.7,16.9,5.96602058410645,2.49467539787292,54.9370040893555,240.432479858398,10.807276725769,0.00397224817425013,0.3,7.98333333333335,10.3,11.5683333333334,2.2233608194203,3.00582767303783,4.54123929580205,10.35,13.1666666666667,15.0375,1.90525588832577,3.55044598137569,5.17480259843533,5.45000000000003,7.50000000000002,8.05916666666669,2.26053091109145,2.74280877933551,4.1666340895085,95.8466666666667,73.8266666666667,73.79275,47.5235650318169,40.5014175883594,36.4845456625937,36.0966666666667,48.2116666666667,74.8188333333333,5.13511765525712,20.0159090891887,39.3780382246979
3877,"ZAA_HR","2016","V","F_HS",248.333333333333,68.5311,8,"Pmo",-1.598132,48.448748,45.4,37.7,16.9,5.96602058410645,2.49467539787292,54.9370040893555,240.432479858398,10.807276725769,0.00397224817425013,0.3,7.98333333333335,10.3,11.5683333333334,2.2233608194203,3.00582767303783,4.54123929580205,10.35,13.1666666666667,15.0375,1.90525588832577,3.55044598137569,5.17480259843533,5.45000000000003,7.50000000000002,8.05916666666669,2.26053091109145,2.74280877933551,4.1666340895085,95.8466666666667,73.8266666666667,73.79275,47.5235650318169,40.5014175883594,36.4845456625937,36.0966666666667,48.2116666666667,74.8188333333333,5.13511765525712,20.0159090891887,39.3780382246979
3878,"ZAA_HR","2016","V","F_HS",250.666666666667,150.868433333333,8,"Pmo",-1.598132,48.448748,45.4,37.7,16.9,5.96602058410645,2.49467539787292,54.9370040893555,240.432479858398,10.807276725769,0.00397224817425013,0.3,7.98333333333335,10.3,11.5683333333334,2.2233608194203,3.00582767303783,4.54123929580205,10.35,13.1666666666667,15.0375,1.90525588832577,3.55044598137569,5.17480259843533,5.45000000000003,7.50000000000002,8.05916666666669,2.26053091109145,2.74280877933551,4.1666340895085,95.8466666666667,73.8266666666667,73.79275,47.5235650318169,40.5014175883594,36.4845456625937,36.0966666666667,48.2116666666667,74.8188333333333,5.13511765525712,20.0159090891887,39.3780382246979
3879,"ZAA","2016","W","F_HS",618.666666666667,164.621733333333,11,"Pmo",-1.621841,48.442511,44,39.8,16.2,5.8615870475769,2.45977425575256,56.4137992858887,255.51692199707,11.2942695617676,0.0345005765557289,1.1,7.98333333333335,10.25,11.4925,2.2233608194203,2.95972971738975,4.53013555550609,10.2833333333334,13.0833333333334,14.9525,1.96299091524471,3.54720547285699,5.149715868804,5.38333333333334,7.45000000000002,8.00666666666669,2.31804515342849,2.76839303567973,4.15194058775625,95.6233333333333,73.6833333333333,73.6745,47.7848933590244,40.6477889517581,36.4246804049815,37.7333333333333,49.7583333333333,75.8935,4.98984301690277,19.822675315574,39.1622664739689
3880,"ZAA_HR","2016","X","F_HS",416,168.8009,10,"Pmo",-1.627368,48.440719,44,39.8,16.2,5.71636056900024,2.44273686408997,52.8624458312988,263.633178710938,11.264307975769,0.0196238253265619,1,7.95000000000003,10.2333333333334,11.4775,2.16564078277079,2.95798354739622,4.53028951715491,10.2833333333334,13.0666666666667,14.9525,1.96299091524471,3.51932758729088,5.15708637856361,5.38333333333334,7.43333333333336,7.97500000000002,2.31804515342849,2.75711201561828,4.15937232659695,94.1333333333333,72.5916666666667,72.6149166666667,47.0697740947769,40.0534395110665,35.9081077662739,37.9933333333333,50.1333333333333,76.2945,4.96661185652084,19.9166068060467,39.1995581318348
3881,"ZAA_HR","2016","X","F_HS",272.333333333333,170.7731,10,"Pmo",-1.627368,48.440719,44,39.8,16.2,5.71636056900024,2.44273686408997,52.8624458312988,263.633178710938,11.264307975769,0.0196238253265619,1,7.95000000000003,10.2333333333334,11.4775,2.16564078277079,2.95798354739622,4.53028951715491,10.2833333333334,13.0666666666667,14.9525,1.96299091524471,3.51932758729088,5.15708637856361,5.38333333333334,7.43333333333336,7.97500000000002,2.31804515342849,2.75711201561828,4.15937232659695,94.1333333333333,72.5916666666667,72.6149166666667,47.0697740947769,40.0534395110665,35.9081077662739,37.9933333333333,50.1333333333333,76.2945,4.96661185652084,19.9166068060467,39.1995581318348
3882,"ZAA_HR","2016","X","F_HS",455,157.9102,12,"Pmo",-1.627368,48.440719,44,39.8,16.2,5.71636056900024,2.44273686408997,52.8624458312988,263.633178710938,11.264307975769,0.0196238253265619,1,7.95000000000003,10.2333333333334,11.4775,2.16564078277079,2.95798354739622,4.53028951715491,10.2833333333334,13.0666666666667,14.9525,1.96299091524471,3.51932758729088,5.15708637856361,5.38333333333334,7.43333333333336,7.97500000000002,2.31804515342849,2.75711201561828,4.15937232659695,94.1333333333333,72.5916666666667,72.6149166666667,47.0697740947769,40.0534395110665,35.9081077662739,37.9933333333333,50.1333333333333,76.2945,4.96661185652084,19.9166068060467,39.1995581318348
3883,"ZAA_HR","2016","X","F_HS",328,132.4962,11,"Pmo",-1.627368,48.440719,44,39.8,16.2,5.71636056900024,2.44273686408997,52.8624458312988,263.633178710938,11.264307975769,0.0196238253265619,1,7.95000000000003,10.2333333333334,11.4775,2.16564078277079,2.95798354739622,4.53028951715491,10.2833333333334,13.0666666666667,14.9525,1.96299091524471,3.51932758729088,5.15708637856361,5.38333333333334,7.43333333333336,7.97500000000002,2.31804515342849,2.75711201561828,4.15937232659695,94.1333333333333,72.5916666666667,72.6149166666667,47.0697740947769,40.0534395110665,35.9081077662739,37.9933333333333,50.1333333333333,76.2945,4.96661185652084,19.9166068060467,39.1995581318348
3884,"ZAA_HR","2016","X","F_HS",500,172.7546,11,"Pmo",-1.627368,48.440719,44,39.8,16.2,5.71636056900024,2.44273686408997,52.8624458312988,263.633178710938,11.264307975769,0.0196238253265619,1,7.95000000000003,10.2333333333334,11.4775,2.16564078277079,2.95798354739622,4.53028951715491,10.2833333333334,13.0666666666667,14.9525,1.96299091524471,3.51932758729088,5.15708637856361,5.38333333333334,7.43333333333336,7.97500000000002,2.31804515342849,2.75711201561828,4.15937232659695,94.1333333333333,72.5916666666667,72.6149166666667,47.0697740947769,40.0534395110665,35.9081077662739,37.9933333333333,50.1333333333333,76.2945,4.96661185652084,19.9166068060467,39.1995581318348
3885,"ZAA_HR","2016","X","F_HS",472.666666666667,236.582366666667,11,"Pmo",-1.627368,48.440719,44,39.8,16.2,5.71636056900024,2.44273686408997,52.8624458312988,263.633178710938,11.264307975769,0.0196238253265619,1,7.95000000000003,10.2333333333334,11.4775,2.16564078277079,2.95798354739622,4.53028951715491,10.2833333333334,13.0666666666667,14.9525,1.96299091524471,3.51932758729088,5.15708637856361,5.38333333333334,7.43333333333336,7.97500000000002,2.31804515342849,2.75711201561828,4.15937232659695,94.1333333333333,72.5916666666667,72.6149166666667,47.0697740947769,40.0534395110665,35.9081077662739,37.9933333333333,50.1333333333333,76.2945,4.96661185652084,19.9166068060467,39.1995581318348
3886,"ZAA","2016","Y","F_HS",417.666666666667,226.4368,8,"Pmo",-1.628387,48.442852,44,39.8,16.2,5.71636056900024,2.44273686408997,52.8624458312988,263.633178710938,11.264307975769,0.0196238253265619,1,7.95000000000003,10.2333333333334,11.4766666666667,2.16564078277079,2.95798354739622,4.52077804959163,10.2833333333334,13.0666666666667,14.9358333333334,1.96299091524471,3.51932758729088,5.14223402115183,5.38333333333334,7.43333333333336,7.99416666666669,2.31804515342849,2.75711201561828,4.15011988959828,95.71,73.745,73.7110833333333,47.9383239173002,40.7673117828488,36.4451772419161,38.2966666666667,50.3633333333333,76.3200833333333,4.85594824244795,19.8026712002868,39.0871540396249
3887,"BFF-Brami","2017","Marne & Gondoire","HS_M_16",476,112.6564,8,"Pmo",3.0236,48.3525,33.5,43,23.5,7.71529769897461,1.60477244853973,47.9938049316406,308.540496826172,9.10050296783447,183.592163085938,0.5,16.0833333333334,17.65,11.855,3.30050501186307,3.18245188494657,6.00933237808095,20.4833333333334,22.1333333333334,15.5891666666667,3.56417358350199,3.34030936691001,6.66324795045928,12.3166666666667,13.2833333333334,7.78166666666669,2.61023626006024,2.68228758090304,5.36640629533496,64.8333333333333,63.265,56.4463333333333,33.1006228541599,23.8925182850197,28.7613792148731,83.04,112.91,75.9244166666667,32.2658100781617,39.2840568169837,43.9288487128526
3888,"BFF-Brami","2017","Marne & Gondoire","HS_M_16",340,133.5732,8,"Pmo",3.0236,48.3525,33.5,43,23.5,7.71529769897461,1.60477244853973,47.9938049316406,308.540496826172,9.10050296783447,183.592163085938,0.5,16.0833333333334,17.65,11.855,3.30050501186307,3.18245188494657,6.00933237808095,20.4833333333334,22.1333333333334,15.5891666666667,3.56417358350199,3.34030936691001,6.66324795045928,12.3166666666667,13.2833333333334,7.78166666666669,2.61023626006024,2.68228758090304,5.36640629533496,64.8333333333333,63.265,56.4463333333333,33.1006228541599,23.8925182850197,28.7613792148731,83.04,112.91,75.9244166666667,32.2658100781617,39.2840568169837,43.9288487128526
3889,"BFF-Brami","2017","Marne & Gondoire","HS_M_16",376,94.8328,6,"Pmo",3.0236,48.3525,33.5,43,23.5,7.71529769897461,1.60477244853973,47.9938049316406,308.540496826172,9.10050296783447,183.592163085938,0.5,16.0833333333334,17.65,11.855,3.30050501186307,3.18245188494657,6.00933237808095,20.4833333333334,22.1333333333334,15.5891666666667,3.56417358350199,3.34030936691001,6.66324795045928,12.3166666666667,13.2833333333334,7.78166666666669,2.61023626006024,2.68228758090304,5.36640629533496,64.8333333333333,63.265,56.4463333333333,33.1006228541599,23.8925182850197,28.7613792148731,83.04,112.91,75.9244166666667,32.2658100781617,39.2840568169837,43.9288487128526
3890,"BFF-Brami","2017","Chanteloup","HS_M_16",4,8.5136,1,"Pmo",3.0242,48.3531,33.5,43,23.5,7.71529769897461,1.60477244853973,47.9938049316406,308.540496826172,9.10050296783447,183.592163085938,0.5,16.0833333333334,17.65,11.855,3.30050501186307,3.18245188494657,6.00933237808095,20.4833333333334,22.1333333333334,15.5891666666667,3.56417358350199,3.34030936691001,6.66324795045928,12.3166666666667,13.2833333333334,7.78166666666669,2.61023626006024,2.68228758090304,5.36640629533496,64.8333333333333,63.265,56.4463333333333,33.1006228541599,23.8925182850197,28.7613792148731,83.04,112.91,75.9244166666667,32.2658100781617,39.2840568169837,43.9288487128526
3891,"BFF-Brami","2017","Chanteloup","HS_M_16",0,0,0,"Pmo",3.0242,48.3531,33.5,43,23.5,7.71529769897461,1.60477244853973,47.9938049316406,308.540496826172,9.10050296783447,183.592163085938,0.5,16.0833333333334,17.65,11.855,3.30050501186307,3.18245188494657,6.00933237808095,20.4833333333334,22.1333333333334,15.5891666666667,3.56417358350199,3.34030936691001,6.66324795045928,12.3166666666667,13.2833333333334,7.78166666666669,2.61023626006024,2.68228758090304,5.36640629533496,64.8333333333333,63.265,56.4463333333333,33.1006228541599,23.8925182850197,28.7613792148731,83.04,112.91,75.9244166666667,32.2658100781617,39.2840568169837,43.9288487128526
