"mtry";"ntree";"maxnodes";"rmse";"r_squared";"mae"
4;2000;30;2,09538304187337;0,479659923986058;1,63143771524749
6;100;30;2,06591751819678;0,491770775692391;1,60608731393632
6;300;30;2,07467806178251;0,486974965229238;1,61251082815609
6;500;30;2,08133065524767;0,483932295029368;1,61935030361904
6;700;30;2,07569612739064;0,487187934515499;1,61428623358027
6;900;30;2,08142835809443;0,484953875687774;1,61966423036952
6;1000;30;2,07570329064234;0,486425024782739;1,6161466454604
6;1300;30;2,07454002832419;0,487252649876026;1,61396776377589
6;1500;30;2,07804243114239;0,485417316440733;1,61723926239346
6;1700;30;2,07633485620296;0,486329002823292;1,61565619738856
6;2000;30;2,07560418146523;0,486609198142222;1,61529186725623
8;100;30;2,07074582071955;0,485057514358623;1,60935526498356
8;300;30;2,06810476730083;0,487960702162209;1,60889361123676
8;500;30;2,06795246342992;0,488194642379681;1,60922335877068
8;700;30;2,06624982316947;0,489605366141001;1,60669679424246
8;900;30;2,06583982130252;0,488732046008049;1,60639413984669
8;1000;30;2,06970854801031;0,486865340300294;1,61025055852529
8;1300;30;2,06667609340306;0,489682000564044;1,60703200160375
8;1500;30;2,06617086407912;0,489083308444795;1,60727734999102
8;1700;30;2,06850712492982;0,488071475812777;1,61007824847178
8;2000;30;2,06681458788043;0,488946925951491;1,60666822613222
10;100;30;2,07256034276795;0,482081170795838;1,61189649149701
10;300;30;2,06631507050431;0,486187721172619;1,60836715864486
10;500;30;2,05770185099075;0,491363339936843;1,60225617994032
10;700;30;2,06286716867812;0,488999565842545;1,60703056274644
10;900;30;2,06259566069915;0,488717982531465;1,60534597632258
10;1000;30;2,06376711088431;0,488489594307488;1,60602912472357
10;1300;30;2,06336802257445;0,488307193168113;1,60668098241953
10;1500;30;2,06276785263923;0,488944537529334;1,60505064432017
10;1700;30;2,05899159698738;0,490718076799599;1,6020391750858
10;2000;30;2,06184240530058;0,489356145578528;1,60459104776667
12;100;30;2,06317155073413;0,485756447480636;1,60369131915163
12;300;30;2,06005553439086;0,489584152720285;1,60072591664502
12;500;30;2,06322662810611;0,486939451223954;1,60639647104916
12;700;30;2,05787874064583;0,489237303220583;1,60176675091944
12;900;30;2,06040571347932;0,488331877077468;1,60323129047959
12;1000;30;2,06035316720228;0,488607458985642;1,60422557789718
12;1300;30;2,05963948707832;0,489126477374378;1,60288510805857
12;1500;30;2,05847063039372;0,490199960180653;1,60251722761494
12;1700;30;2,05799160178414;0,490470261197738;1,60178420720745
12;2000;30;2,05959411914655;0,489102714869754;1,60247398591617
14;100;30;2,05837999738288;0,488025111686223;1,60251088113196
14;300;30;2,0650541283927;0,485093000765713;1,60723865210938
14;500;30;2,05560889488017;0,489732239251871;1,60214510250684
14;700;30;2,05673553462923;0,489218615308781;1,60103408470896
14;900;30;2,05757302553628;0,489139524365545;1,60123324744957
14;1000;30;2,05812020374156;0,488911085494388;1,60197724031552
14;1300;30;2,06155055187205;0,486793537290321;1,6053116669142
14;1500;30;2,05954884049825;0,487961693081878;1,60345771507555
14;1700;30;2,05934003958717;0,487860598114732;1,60279783402687
14;2000;30;2,05461630367634;0,490727589051816;1,59925375687974
16;100;30;2,05607343132495;0,488221060223563;1,60221033487548
16;300;30;2,0577774234175;0,4873016525368;1,60420673854048
16;500;30;2,06120415275417;0,48554069172945;1,60461712630119
16;700;30;2,05831612260373;0,488343836638814;1,60155835882836
16;900;30;2,05373044050661;0,489384392895816;1,59875973567343
16;1000;30;2,0571258340536;0,487813584405307;1,60388818388323
16;1300;30;2,06033051301844;0,486696734896338;1,60302544419553
16;1500;30;2,057055560893;0,488191932950337;1,60168231153041
16;1700;30;2,05776661895083;0,487772498511223;1,60153494217652
16;2000;30;2,05509684130975;0,489299676892868;1,59924792738566
18;100;30;2,05680655140687;0,487093121897623;1,60459230441879
18;300;30;2,05959297821893;0,485521398397263;1,60272260640568
18;500;30;2,05850382940376;0,486615641871064;1,60288102081427
18;700;30;2,05406525816592;0,488433923367476;1,5988735318519
18;900;30;2,05830756388661;0,486124177291997;1,60418590401543
18;1000;30;2,05532889902274;0,48861330217655;1,60031808509708
18;1300;30;2,0576086640437;0,486961824032938;1,60279835305136
18;1500;30;2,05963165079555;0,486369775009781;1,60373289970667
18;1700;30;2,05556109540619;0,488071675229046;1,60012671765593
18;2000;30;2,05804416412386;0,486899453059306;1,6020739929957
20;100;30;2,05655942677448;0,486583990563795;1,60187607024609
20;300;30;2,06013436638187;0,484305350749463;1,60274382849185
20;500;30;2,05403513088971;0,48820630592119;1,59918753994851
20;700;30;2,05941898194842;0,485289368988397;1,60335042090813
20;900;30;2,05660692295944;0,486330832226102;1,60051397545706
20;1000;30;2,06077405255669;0,48426890734096;1,60621833411373
20;1300;30;2,05835188907902;0,486074018214689;1,6029537194648
20;1500;30;2,05552251704228;0,487182475439388;1,60063427321779
20;1700;30;2,0588622717509;0,485426235733598;1,60341985648605
20;2000;30;2,05744996834951;0,48610105462803;1,60196369975415
22;100;30;2,05457407986802;0,48683197306948;1,60305721566009
22;300;30;2,06150004696914;0,483888741108691;1,60621315882135
22;500;30;2,0596839038747;0,484088302489161;1,60545766851702
22;700;30;2,0641001498161;0,482264251856874;1,60789531917614
22;900;30;2,060371848713;0,484024687545244;1,60372410692297
22;1000;30;2,0626427819948;0,482712871430954;1,60461687039093
22;1300;30;2,05931854144025;0,485067001113239;1,60363278259966
22;1500;30;2,06069870829727;0,483998342144522;1,60492302372182
22;1700;30;2,0569842781054;0,48603686465731;1,60238247563595
