"Observed";"Predicted"
1025;114,842408082434
18,75;71,1263850118314
15;161,682498853137
219,999999999999;183,770057661643
875,000000000001;183,93764675574
40;128,759026594138
219,999999999999;165,3194346236
0;148,856068030599
20;164,715723209516
184,999999999999;174,778470171094
135,000000000001;173,395513422145
40;179,23795971563
94,9999999999999;110,722980959886
520,833333333332;299,665571606239
129,166666666667;295,863861208356
520,833333333332;297,765954450592
120,833333333333;288,377112801213
150;276,813866895781
545,833333333333;303,014622537344
458,333333333334;289,953829599129
262,499999999998;299,062628601004
787,500000000002;289,78342520337
383,333333333333;299,95105212845
616,666666666667;289,634737456707
204,166666666667;243,596118159687
216,666666666665;288,246277035113
164;229,452706754257
320,999999999999;229,452706754257
415,000000000002;229,452706754257
116;229,452706754257
253,999999999999;229,452706754257
300,000000000001;229,452706754257
240,999999999999;229,452706754257
340,000000000001;229,452706754257
260;229,452706754257
243;229,452706754257
209,999999999999;229,452706754257
167;229,452706754257
209,999999999999;229,452706754257
286,999999999999;229,452706754257
225;290,57633571822
166,666666666668;290,57633571822
362,500000000001;218,715065893901
804,166666666669;228,088243064696
12,3333333333334;60,2542143012708
19,6666666666667;60,2542143012708
11,3333333333333;60,2542143012708
39,6666666666667;60,2542143012708
71;73,245504985699
24,75;57,7388314671628
25;57,7388314671628
14,6666666666667;67,4703430620338
18,3333333333334;67,4703430620338
193,333333333332;67,4703430620338
49,4999999999999;67,4703430620338
71,6666666666667;67,4703430620338
51,6666666666667;67,4703430620338
179,000000000001;67,4703430620338
14;67,4703430620338
19,5;67,4703430620338
41;67,4703430620338
38,6666666666667;67,4703430620338
51,6666666666667;67,4703430620338
136,999999999999;67,4703430620338
82,3333333333334;67,4703430620338
182,333333333333;67,4703430620338
78;48,6412158613654
64;48,6412158613654
18;48,6412158613654
121;89,5194104959534
14;62,3147231210569
14,6666666666667;62,3147231210569
5,33333333333332;62,3147231210569
38,3333333333333;62,3147231210569
104,333333333333;75,2500923189736
104,333333333333;75,2500923189736
253,666666666666;75,2500923189736
5,66666666666668;75,2500923189736
37,6666666666666;75,2500923189736
44,3333333333333;75,2500923189736
36,3333333333334;75,2500923189736
13,6666666666666;75,2500923189736
44,3333333333333;84,4675936107452
44,6666666666667;84,4675936107452
56;84,4675936107452
19,5;74,1210799469744
9;74,1210799469744
7;74,1210799469744
27,5;74,1210799469744
65;74,1210799469744
76;74,1210799469744
82,0000000000001;74,1210799469744
105,666666666666;74,1210799469744
54,6666666666666;74,1210799469744
5,33333333333332;74,1210799469744
144;74,1210799469744
119,666666666667;74,1210799469744
67,3333333333333;74,1210799469744
92;74,1210799469744
61,6666666666666;76,1193078473821
43;76,1193078473821
18,6666666666666;76,1193078473821
41,3333333333334;76,1193078473821
11;74,3726163820979
350;241,738680656815
369,333333333333;402,691350722418
519,666666666667;362,058584070458
789,333333333335;362,058584070458
1091;362,058584070458
283,666666666668;353,445978490468
413,000000000001;353,445978490468
297,333333333333;353,445978490468
454,999999999998;363,634552973813
526,666666666666;344,668488770993
608;382,885711201687
618,666666666665;355,368059770044
