"Richesse_tot";"gps_x";"bio4";"bio7";"gps_y";"pH";"CaCO3";"bio18";"CEC";"elevation";"P";"N";"bio15";"bio10";"bio6";"PET";"bio13";"bio16";"clay";"hurs_mean";"clcm_lvl3mf";"clcm_lvl3gua";"clcm_lvl3ng";"clcm_lvl3nial";"clcm_lvl3p";"clcm_lvl3v"
4;1,21279322166442;0,092952731564974;-0,260138470601094;-2,76178161194561;1,52353858352257;1,72563164858698;-3,22103490716036;0,0527668561716133;0,656843291134514;-1,56746394186694;-1,10683531264052;3,94160740736187;2,56422439315288;2,08760735627812;2,8353048024914;0,046955474707814;0,198607217572562;-0,852437247615162;-2,42422588166875;0;1;0;0;0;0
5;1,21254424029861;0,0744839573894014;-0,294208406554678;-2,76200825078873;1,70975068908259;1,72563164858698;-3,23886025198873;0,0527668561716133;0,656843291134514;-1,56746394186694;-1,10683531264052;3,94160740736187;2,49432751935517;2,08760735627812;2,85614768748323;0,0357420790375145;0,165109758810945;-0,852437247615162;-2,54867667624673;0;1;0;0;0;0
4;1,21260225980954;0,0744839573894014;-0,294208406554678;-2,7619882787294;1,70975068908259;1,72563164858698;-3,23886025198873;0,0527668561716133;0,656843291134514;-1,56746394186694;-1,10683531264052;3,94160740736187;2,49432751935517;2,08760735627812;2,85614768748323;0,0357420790375145;0,165109758810945;-0,852437247615162;-2,54867667624673;0;1;0;0;0;0
3;1,21301387854458;0,092952731564974;-0,260138470601094;-2,76167567394314;1,52353858352257;1,72563164858698;-3,22103490716036;0,0527668561716133;0,656843291134514;-1,56746394186694;-1,10683531264052;3,94160740736187;2,56422439315288;2,08760735627812;2,8353048024914;0,046955474707814;0,198607217572562;-0,852437247615162;-2,42422588166875;0;1;0;0;0;0
2;1,21276535402531;0,092952731564974;-0,260138470601094;-2,76180679397299;1,52353858352257;1,72563164858698;-3,22103490716036;0,0527668561716133;0,656843291134514;-1,56746394186694;-1,10683531264052;3,94160740736187;2,56422439315288;2,08760735627812;2,8353048024914;0,046955474707814;0,198607217572562;-0,852437247615162;-2,42422588166875;0;1;0;0;0;0
3;1,21291748392406;0,092952731564974;-0,260138470601094;-2,76172430118653;1,52353858352257;1,72563164858698;-3,22103490716036;0,0527668561716133;0,656843291134514;-1,56746394186694;-1,10683531264052;3,94160740736187;2,56422439315288;2,08760735627812;2,8353048024914;0,046955474707814;0,198607217572562;-0,852437247615162;-2,42422588166875;0;1;0;0;0;0
3;1,21278454158011;0,092952731564974;-0,260138470601094;-2,76189362867722;1,52353858352257;1,72563164858698;-3,22103490716036;0,0527668561716133;0,656843291134514;-1,56746394186694;-1,10683531264052;3,94160740736187;2,56422439315288;2,08760735627812;2,8353048024914;0,046955474707814;0,198607217572562;-0,852437247615162;-2,42422588166875;0;1;0;0;0;0
3;1,21286905819052;0,092952731564974;-0,260138470601094;-2,7620186709977;1,52353858352257;1,72563164858698;-3,22103490716036;0,0527668561716133;0,656843291134514;-1,56746394186694;-1,10683531264052;3,94160740736187;2,56422439315288;2,08760735627812;2,8353048024914;0,046955474707814;0,198607217572562;-0,852437247615162;-2,42422588166875;0;1;0;0;0;0
4;-1,17392159293583;-0,677458991187519;-0,464558086322601;-0,316098099100961;1,33732647796255;-0,268832878794553;-1,33451924615734;-0,582979115599021;-1,02221811909047;-0,371149898770913;-0,908427538460203;1,44349385784731;0,117833810233657;0,929695463815204;-0,720491377114642;0,691725725750025;0,819295424037819;-1,24115151535548;-0,07931091014692;0;1;0;0;0;0
4;-1,17410181889696;-0,677458991187519;-0,464558086322601;-0,316635705972039;1,33732647796255;-0,268832878794553;-1,31075211971951;-0,582979115599021;-1,02221811909047;-0,371149898770913;-0,908427538460203;1,45836358135633;0,117833810233657;0,929695463815204;-0,546800668849399;0,725365912760923;0,854763321550119;-1,24115151535548;-0,0465607010474531;0;1;0;0;0;0
5;-1,19783842314336;-0,734184511869638;-0,566767894183354;-0,299219782261813;-0,338582472077666;-0,3493484687025;-1,23945074040601;-0,994330493852844;-1,02221811909047;-0,136274157669318;-0,652010112205624;1,50297275188337;-0,0219599373617193;0,929695463815204;-0,670468453134253;0,887960149980263;1,02028017660752;-0,992806288743609;0,189240804468711;0;1;0;0;0;0
