"AB_tot";"CaCO3";"gps_x";"bio7";"bio4";"N";"bio3";"gps_y";"bio18";"bio15";"P";"gdd0";"clay";"elevation";"CEC";"silt";"hurs_mean";"sand";"CN";"bio6";"clcm_lvl3mf";"clcm_lvl3gua";"clcm_lvl3ng";"clcm_lvl3nial";"clcm_lvl3p";"clcm_lvl3v"
12,5830573921179;-0,238256870702077;-1,12195447305129;-0,386115464849613;-0,605801615833811;-1,86080172260456;1,00249318138493;-0,318050666647121;-1,37163806867551;1,35690362184909;1,00099340504099;0,538951407201599;-1,12795735735181;-1,04586742598185;-1,04729513486175;-1,24687058164645;0,169205511412357;1,54540266065374;0,219147245470872;0,780342440955479;0;0;0;0;0;1
7,63762615825973;-0,481690304785221;-1,15420877333093;-0,455195426166831;-0,663187662475377;-1,8546556857968;1,00249318138493;-0,34952697236532;-1,35952946934397;1,43320251782827;0,712035055199089;0,677571067166149;-1,25709548011246;-1,04586742598185;-0,998942874444715;-0,902067229671264;0,109638662798978;1,35612805736924;0,312531571633268;0,904634146163099;0;0;0;0;0;1
0;-0,323916166761361;-0,366741099156698;0,097444264370904;0,172246411887883;-1,13465487053009;0,427638844395641;-0,181107885053961;-1,10524888338165;-0,0622558433637469;-0,475268823604868;0,558331243157808;-0,751304499299917;-0,673566821252521;0,0673903240386246;-1,59969261622572;-0,512503978274108;1,58680648012223;0,0752561734103229;0,40746732533258;0;0;0;0;0;1
16,0727512683216;-0,586468690567227;-1,07557390938618;-0,524275387484048;-0,69788620230516;0,761017621198415;1,1351518745363;0,0970326824856228;-1,10827603321454;0,761772233211448;0,226196284659073;0,0143500144425568;-0,923488662980781;-1,0131398602436;-1,54118505540152;0,990341864890253;0,771492536280985;-0,223131913785825;-0,876207288964797;0,531759030540201;0;0;0;1;0;0
23,2737334062816;-0,827830426860969;-0,924270021548097;-0,351575484191006;-0,497702318671792;-0,130932603161033;0,869834488233553;0,126611058501252;-1,20211767803396;0,517615766078057;-0,285574169585804;0,105058413293145;-0,525312784468782;-0,913723115168993;-1,26690824905346;0,421015400000983;0,34128751851768;-0,0220276477960412;-0,489717430634604;0,469613177936408;0;0;0;1;0;0
9,35414346693485;-0,34936504129877;-1,02875069408297;-0,282495522873789;-0,429639798236445;-0,107977210701299;0,869834488233553;-0,607125771249367;-1,20514482786685;1,57054053059081;0,0436477546923151;0,637465573312329;0,464746156696188;-0,847881744944464;-1,01489325076631;-0,172367112700509;0,0235976592463123;-0,128494612143574;-0,975686266745635;0,780342440955479;0;0;0;1;0;0
6,45497224367903;1,21520510838681;-1,04645195787861;-0,282495522873789;-0,408286850648887;0,130170406500325;0,914054052617345;-0,747414096863914;-1,25055207536012;1,70787854335334;0,183641366396913;1,0710894028325;0,453984646466134;-0,937141538837592;0,665042609671209;0,789874799788398;-0,347040509903606;-0,832359543107816;-0,978952284173683;1,02892585137072;0;0;0;1;0;0
12,4163870214595;1,85389967731957;-1,02822600358687;-0,213415561556571;-0,374922870043325;0,792839102721705;0,958273617001134;-0,752158395208219;-1,13249323187762;1,63157964737415;-0,259131095995915;1,06328363557236;-0,170182946877;-0,833005112628943;1,03418624226052;1,33514521686544;-0,294092200025048;-0,891507856634223;-1,29510757908558;0,966779998766928;0;0;0;1;0;0
15,1382517704875;0,590876972613747;-1,02022159584853;-0,24795554221518;-0,342893448661986;-0,177210169668392;0,78139535946597;-0,790290581044263;-1,27779642385608;1,58580030978664;1,00829809960028;1,25142954298056;0,583122769226782;-0,8032518479979;0,670374648323197;0,805912164996546;-0,644874752970509;-0,915167182044786;-1,31268838195731;1,09107170397455;0;0;0;1;0;0
16,9558249578132;1,73280484784349;-0,896898173178659;-0,144335600239355;-0,294849316589978;0,891443197683918;0,914054052617345;-0,915898781118551;-1,01443438839511;1,18904605069488;-0,278105859094304;1,30068662603592;-0,0840908650365673;-0,602404494789698;0,822544762752028;0,429034082605058;-0,810338221341011;-0,27045056460695;-1,37676469239347;1,02892585137072;0;0;0;1;0;0
4,56435464587638;1,78207263040542;-0,896039741962926;-0,144335600239355;-0,254812539863304;0,644809477143794;0,958273617001134;-0,910181067497451;-0,99324433956492;1,18904605069488;-0,269657654947138;1,34159961305458;0,184946890714783;-0,602404494789698;0,880377519097622;0,364884621772464;-0,790482605136554;-0,371002697601842;-1,41654586643938;1,02892585137072;0;0;0;1;0;0
7,90569415042095;-0,254225799028931;-0,37515391203194;0,097444264370904;0,129540516712764;-2,17959715309108;0,427638844395641;-0,181638114271529;-1,09011313421723;-0,0622558433637469;0,286254143404785;0,459817077047081;-0,665212417459485;-0,673566821252521;-0,251277708613041;-0,926123277483486;-0,499266900804472;1,05447165838457;-0,191409375101049;0,345321472728788;0;0;0;0;0;1
21,1147657655332;-0,650855069459679;0,177205161400869;-0,24795554221518;-0,298852994262646;-0,766450414599325;0,427638844395641;1,17813341610161;0,181289795594345;-0,59634811521804;1,28308961619309;-0,86797085034151;-1,14948037781192;-0,658615337956796;-0,0748160215120548;1,60778042540397;0,936956004651487;-0,554362469533703;-1,38157657576834;-0,276137053309353;0;0;0;1;0;0
15,545631755148;-0,370008477888403;0,224823775398747;-0,213415561556571;-0,196091933997515;-0,679871865298758;0,383419280011849;1,15230387409203;0,039013753448764;-0,520049219238855;1,44738055421805;-0,703780573490295;-1,02034225505127;-0,658615337956796;0,0817988555538451;1,18279024738803;0,599410529175662;-0,311854384075435;-1,40637386818105;-0,21399120070556;0;0;0;1;0;0
15,1382517704875;1,42975347465751;0,478031514874843;-0,144335600239355;-0,0733124853690498;-0,585157611336656;0,118101893709101;1,16720097707602;0,89267000632225;-0,672647011197224;0,573885906800744;-1,01412711317792;-0,858919601600457;-0,450537623582924;0,453257897682186;1,10260342134729;0,950193082121123;-0,335513709485998;-1,02541240042269;-0,462574611120802;0;0;0;1;0;0
12,747548783982;-0,340250412797485;0,45373181484525;-0,144335600239355;-0,0492904193330458;-0,673429958010103;0,118101893709101;1,12616434983733;0,826072709998786;-0,59634811521804;1,55145974802802;-0,915882111455471;-1,27861850057256;-0,450537623582924;-0,208313431341028;0,693650608539507;0,804585229955085;0,190906280899024;-1,45612203796016;-0,400428758517009;0;0;0;1;0;0
12,4163870214595;1,67672758413182;0,464261004457472;-0,0407156582635292;0,132209635161209;-0,549822362201372;-0,10299698248743;1,04318220274032;0,287240039745309;-0,611607894413877;0,666006722058916;-0,391280718696427;-0,00876029342618916;-0,450537623582924;0,805984828354874;0,00404390458912399;0,301576286108758;-0,00428315373811905;-0,30976194040721;-0,151845348101732;0;0;0;1;0;0
5,77350269189626;0,668431254784429;0,145859752655415;-0,351575484191006;-0,373588310819104;0,0990316277726293;0,339199715628058;1,33237618909606;0,0117694049528015;-0,581088336022203;1,07733140942888;-0,7371569576371;-0,49302825377862;-0,658615337956796;0,458988290281311;1,12665946915952;0,606029067910483;-0,566192132238985;-0,493147049426355;-0,151845348101732;0;0;0;1;0;0
18,4842275106824;2,7877195389941;1,3622275952999;2,61886285244932;1,64026155853259;0,0232591976145014;1,84266595895454;-2,40180002010578;-1,75911324728475;2,1046328024451;-1,5604343755656;1,5948833024267;-0,923488662980781;0,676040634381083;0,0267057393003217;0,14838019146246;-3,68278403225293;0,397925378241448;0,271297350373406;-1,45690825278184;0;0;0;1;0;0
18,819316317727;2,42723837911242;1,35391705216566;2,65340283310793;1,69497848672571;-0,290225602260953;1,71000726580316;-2,43161800677087;-1,73186889878879;2,16567191922845;-1,98905964582896;1,97978837766807;-0,805112050450187;0,676040634381083;0,454001030068475;0,581389052082468;-3,49746494767796;0,0193761716724436;-0,136633635251247;-1,27047069497039;0;0;0;1;0;0
15,8113883008419;2,41278355988388;1,35056554020693;2,61886285244932;1,7123277566406;-0,286945107738858;1,71000726580316;-2,40522496173213;-1,78333044594783;2,18093169842428;-1,66515253644122;1,82421136124184;-0,977296214131051;0,676040634381083;0,211524112269484;0,30073516093987;-3,49084640894315;0,315117739304478;-0,31588664125572;-1,33261654757422;0;0;0;1;0;0
28,9395922569756;1,83745782096024;1,3323667916675;2,68794281376653;1,66027994689592;-0,620038051302955;1,71000726580316;-2,47665554099107;-2,03155673224437;2,33352949038265;-1,98518385828947;2,03685122798358;-0,751304499299917;0,676040634381083;0,418396278189461;-0,0360495084312471;-3,29229024689855;0,439329197709933;0,364307730561624;-1,27047069497039;0;0;0;1;0;0
