"Richesse_tot";"gps_x";"bio4";"bio7";"CaCO3";"pH";"gps_y";"elevation";"bio18";"CEC";"P";"N";"bio15";"hurs_mean";"bio13";"bio10";"bio16";"gdd10";"bio5";"PET";"clcm_lvl3mf";"clcm_lvl3gua";"clcm_lvl3ng";"clcm_lvl3nial";"clcm_lvl3p";"clcm_lvl3v"
3;4,64669049950595;6,099;24,2;22,9413681030273;6,1;47,271796336967;375,213012695312;234,7;20,2353610992432;35,7391777038574;3,11652278900146;11,3;637,6;94,2;18,2500000000001;263,2;1045,4;23,35;726,4;0;0;0;0;1;0
5;5,14906797398298;6,089;24,1;79,2897338867188;6,4;47,6322808123284;300,824401855469;245,2;24,0005779266357;18,0162124633789;2,82089638710022;13,1;639,8;100,4;18,2500000000001;283,4;1039,4;23,2500000000001;666,7;0;0;0;0;1;0
4;5,25041250040889;6,216;24,5;11,7056760787964;6,6;47,5773831690935;281,519989013672;229,1;20,0825824737549;32,4540977478027;2,32458591461182;14;623,2;95;18,7500000000001;263,3;1139,6;23,85;690,7;0;0;0;0;1;0
3;4,95551949965968;6,031;23,9;172,875122070312;7;47,6132164994737;350,707275390625;224,8;25,5725440979004;32,4645309448242;3,20672941207886;12,5;641,1;93,5;18,05;259,7;1011,6;23,05;675,5;0;0;0;0;1;0
4;5,42741524608551;6,303;25;19,0283355712891;6,4;47,5147730075791;281,519989013672;225,3;18,5155849456787;36,9437141418457;3,33976984024048;14,2;616,7;93,4;19,2500000000001;258,7;1223,2;24,45;751,3;0;0;0;0;1;0
3;4,81421850001126;6,046;24;80,3683090209961;6,4;47,5142464983503;375,213012695312;219;21,1954231262207;18,4641208648682;2,3973388671875;12,1;639,1;91,6;18,15;247,1;1026,9;23,15;640,7;0;0;0;0;1;0
2;4,72926574883218;5,936;23,5;104,260681152344;6,8;47,5271434923132;375,213012695312;235,5;25,4007205963135;40,587474822998;3,08389735221863;11,4;640,6;97,1;17,55;264,6;937,3;22,55;721,9;0;0;0;0;1;0
4;4,80415843924772;5,958;23,7;167,33952331543;6,8;47,4595995260689;375,213012695312;236,8;27,9480075836182;35,822582244873;3,62484836578369;12;642,5;98,8;17,65;266,2;941,4;22,65;703,3;0;0;0;0;1;0
4;4,72323099976974;5,939;23,7;49,5568389892578;6,1;47,3719478331203;375,213012695312;224,8;28,4953842163086;15,526481628418;2,90616607666016;11,8;636,7;92,3;17,45;250,2;914;22,55;690,8;0;0;0;0;1;0
6;4,77526983370958;5,993;23,9;49,0692443847656;6,3;47,3490839955308;375,213012695312;229,6;28,1929740905762;27,9032382965088;3,15407061576843;11,9;635,1;94,8;17,65;256,7;947,5;22,7500000000001;741,1;0;0;0;0;1;0
4;5,11644723010328;6,352;25,4;23,2324657440186;5,8;47,1448574988848;309,499694824219;218,4;18,1244449615479;19,2799873352051;1,75196433067322;15,3;616,1;90,7;19,7500000000001;243,6;1321,6;25,05;670,3;0;0;0;0;1;0
6;4,71182033382551;6,073;24,2;42,9777603149414;6,2;47,2883980031346;375,213012695312;240,3;21,0216579437256;36,798511505127;2,80120730400085;11,9;639,9;98,1;18,05;268,7;1014;23,15;701,7;0;0;0;0;1;0
6;5,17417030093677;6,298;25;14,2038145065308;7;47,4283444258039;294,317962646484;219,3;19,505464553833;35,0786056518555;1,82725119590759;14,4;619,3;92;19,2500000000001;244,3;1223;24,45;736,1;0;0;0;0;1;0
1;4,94032912866279;6,043;24,3;66,598747253418;6,1;47,2009398584352;355,044921875;224,8;25,9044895172119;21,0881023406982;2,68783831596375;14,1;626,5;94,3;17,95;253;997,1;23,15;698,2;0;0;0;0;1;0
5;5,26792250017331;6,323;25,1;56,8217353820801;7;47,4744809978204;281,519989013672;224,2;21,5805416107178;49,6416168212891;2,0028223991394;14,4;620,8;93,7;19,45;252,5;1253,5;24,65;729,3;0;0;0;0;1;0
2;5,15124866643723;6,258;24,7;42,1150054931641;6,9;47,5225343315669;298,655609130859;209,9;18,1336975097656;45,1409225463867;2,20187664031982;13,9;620,7;88,1;19,05;238,3;1183;24,15;724,3;0;0;0;0;1;0
3;5,18646050024777;6,333;25,2;28,1643371582031;6,8;47,3547994993005;289,980316162109;219,6;19,3537445068359;43,3441200256348;1,88173472881317;14,8;617;91,6;19,55;241,5;1273,2;24,7500000000001;741,2;0;0;0;0;1;0
3;4,97351488108001;6,191;24,7;198,403427124023;6,4;47,2524699530553;346,36962890625;225;24,4248275756836;36,5062294006348;1,99441933631897;14,1;633,3;94,7;18,7500000000001;251,8;1136,4;23,95;708,7;0;0;0;0;0;1
3;4,97688643173553;6,265;24,9;198,403427124023;6,8;47,249200723689;344,200805664062;216,8;24,4248275756836;36,5062294006348;1,99441933631897;14,2;629,6;91,3;19,15;242,9;1205,8;24,35;716,8;0;0;0;0;0;1
3;4,97732116634314;6,26;24,9;162,882797241211;6,8;47,256594501307;344,200805664062;217,9;25,1616039276123;35,7324104309082;2,32221412658691;14,2;630,8;91,8;19,15;244,1;1197,4;24,2500000000001;715,2;0;0;0;0;0;1
3;4,98385616720205;6,277;25;155,472686767578;7,1;47,2453686706861;342,031982421875;210,3;22,6124687194824;43,1100845336914;1,72400295734406;14,3;626;88,6;19,2500000000001;235,6;1225,3;24,45;741,8;0;0;0;0;0;1
2;4,97835900062954;6,238;24,9;179,241073608398;6,7;47,2636638369498;344,200805664062;218,1;22,1276836395264;42,5246429443359;1,9460746049881;14,1;631,6;92;19,05;244,3;1183,6;24,2500000000001;708,7;0;0;0;0;0;1
1;4,98796383406893;6,266;25;183,916870117188;7;47,2739513368465;342,031982421875;211,1;22,9187107086182;42,7543601989746;2,02831149101257;14,2;628,7;89,3;19,15;236,7;1202,9;24,35;685,5;0;0;0;0;0;1
1;4,98370333389831;6,266;25;180,862747192383;6,9;47,2666288319882;342,031982421875;211,1;24,4726676940918;40,3724594116211;2,05748796463013;14,2;628,7;89,3;19,15;236,7;1202,9;24,35;685,5;0;0;0;0;0;1
2;4,9560361660525;6,261;25;162,089294433594;6,8;47,1833281659984;350,707275390625;220,2;24,0556507110596;44,2926826477051;1,81686151027679;14,4;627,3;92,4;19,15;248,2;1199,7;24,35;745,5;0;0;0;0;0;1
2;4,95542349958963;6,32;25,2;107,300071716309;7,2;47,1531523295805;350,707275390625;211,8;23,5603790283203;51,1803550720215;1,5858371257782;14,6;622,5;89;19,55;240;1265;24,7500000000001;739;0;0;0;0;0;1
1;4,95939916635495;6,277;25;162,639495849609;7,2;47,1922726658436;348,538452148438;217,5;21,9797954559326;42,3879432678223;2,10432267189026;14,4;627,1;91,4;19,2500000000001;244,9;1225,3;24,45;725,4;0;0;0;0;0;1
4;4,95781972781542;6,261;25;162,089294433594;6,6;47,1885708053149;350,707275390625;220,2;24,0556507110596;44,2926826477051;1,81686151027679;14,4;627,3;92,4;19,15;248,2;1199,7;24,35;745,5;0;0;0;0;0;1
1;4,96384700039795;6,135;24,6;195,031753540039;6,4;47,2332996645061;348,538452148438;228,2;24,6844272613525;34,4473648071289;2,80200362205505;14,1;632,6;95,8;18,55;255,6;1103,9;23,7500000000001;724,3;0;0;0;0;0;1
4;4,99853983258678;6,233;24,8;169,141632080078;6,7;47,288573163194;339,863159179688;204,8;18,3452205657959;39,1695251464844;1,94785439968109;14,2;624,8;87;18,95;230;1174,3;24,15;759,1;0;0;0;0;0;1
4;4,99722516696618;6,233;24,8;169,141632080078;6,7;47,2862991635916;339,863159179688;204,8;18,3452205657959;39,1695251464844;1,94785439968109;14,2;624,8;87;18,95;230;1174,3;24,15;759,1;0;0;0;0;0;1
1;4,96783366738748;6,276;25;145,570297241211;7,1;47,216706170677;346,36962890625;217,7;26,021598815918;31,9573554992676;2,33824920654297;14,3;628,6;91,6;19,2500000000001;244,4;1220;24,45;710,9;0;0;0;0;0;1
1;4,96741266716281;6,265;24,9;173,781051635742;7,2;47,2296540021034;346,36962890625;220;24,3314094543457;39,7627029418945;2,22422885894775;14,2;630,1;92,5;19,15;246,6;1205,8;24,35;710,2;0;0;0;0;0;1
4;4,97988333290391;6,308;25,1;77,6290817260742;6,8;47,2092171636136;344,200805664062;209,9;22,4289417266846;45,6291732788086;1,81850636005402;14,4;624,3;88,3;19,35;235,7;1242,4;24,55;734,8;0;0;0;0;0;1
1;4,97389433263834;6,265;24,9;176,564071655273;7,2;47,2317761648197;346,36962890625;220;24,548791885376;43,0732307434082;1,85921955108643;14,2;630,1;92,5;19,15;246,6;1205,8;24,35;710,2;0;0;0;0;0;1
4;4,85611816708198;6,151;24,6;112,320770263672;6,7;47,1556883362284;375,213012695312;220,4;24,1754322052002;31,9763717651367;2,51371479034424;14;630,8;92,7;18,65;252,8;1102,7;23,7500000000001;698,9;0;0;0;0;0;1
10;4,85911719609736;6,103;24,4;112,320770263672;6,6;47,1573599353767;374,564300537109;213,1;24,1754322052002;31,9763717651367;2,51371479034424;14,2;625,3;89,8;18,35;244,5;1056,6;23,45;720;0;0;0;0;0;1
1;4,96263916680524;6,277;25;150,263107299805;7,2;47,1933224997272;348,538452148438;217,5;19,8142910003662;45,9551277160645;1,72785902023315;14,4;627,1;91,4;19,2500000000001;244,9;1225,3;24,45;725,4;0;0;0;0;0;1
3;4,9667056665222;6,233;24,8;192,177490234375;6,7;47,2437005009306;346,36962890625;223,8;20,9273109436035;32,2481842041016;2,33868288993835;14,1;632,8;94,2;18,95;250,7;1174,3;24,15;700,8;0;0;0;0;0;1
2;4,95830149992839;6,315;25,1;162,089294433594;6,8;47,1825388298283;350,707275390625;214,2;24,0556507110596;44,2926826477051;1,81686151027679;14,5;625,1;90;19,45;241,8;1262;24,65;730,5;0;0;0;0;0;1
6;4,88359266660463;6,151;24,6;216,925888061523;7,1;47,1680173351423;368,057830810547;200;23,6433486938477;35,5193862915039;2,63773798942566;14,2;620,1;84,3;18,55;228,4;1091,5;23,7500000000001;750,7;0;0;0;0;0;1
6;4,87192066666705;6,181;24,7;140,655532836914;6,8;47,1340176667132;372,395477294922;207,7;21,8879089355469;30,1386375427246;2,4206428527832;14,3;622,4;87,7;18,7500000000001;238,9;1135,1;23,95;753,6;0;0;0;0;0;1
4;4,84272566660668;6,043;24,3;148,244781494141;6,5;47,144223337273;375,213012695312;226,6;22,5105018615723;31,0661087036133;3,15730977058411;14;629,9;95,1;18,05;260,1;1015,1;23,2500000000001;833,6;0;0;0;0;0;1
2;4,98165506969751;6,194;24,7;130,302062988281;6,2;47,2814784609475;344,200805664062;215,5;22,0093631744385;30,8281574249268;2,47441720962524;14,1;631,2;91,2;18,85;241,6;1145,4;23,95;675,3;0;0;0;0;0;1
2;4,99871366612589;6,233;24,8;169,141632080078;6,7;47,2852044982336;339,863159179688;204,8;18,3452205657959;39,1695251464844;1,94785439968109;14,2;624,8;87;18,95;230;1174,3;24,15;759,1;0;0;0;0;0;1
4;4,83717966709073;6,055;24,3;148,244781494141;6,1;47,1425000008645;375,213012695312;232,9;22,5105018615723;31,0661087036133;3,15730977058411;13,9;633,3;97,6;18,15;267,2;1018,2;23,2500000000001;773,6;0;0;0;0;0;1
1;4,98158583298114;6,265;24,9;155,472686767578;6,8;47,2459429980413;344,200805664062;216,8;22,6124687194824;43,1100845336914;1,72400295734406;14,2;629,6;91,3;19,15;242,9;1205,8;24,35;716,8;0;0;0;0;0;1
4;4,87815533463189;6,235;24,9;146,586776733398;6,9;47,1441978754832;370,226654052734;202,4;21,5670394897461;35,0386390686035;2,48283457756042;14,4;621,8;85,4;19,05;232,5;1180,5;24,2500000000001;724,9;0;0;0;0;0;1
1;4,98289566717574;6,238;24,9;180,862747192383;6,7;47,265462670929;344,200805664062;218,1;24,4726676940918;40,3724594116211;2,05748796463013;14,1;631,6;92;19,05;244,3;1183,6;24,2500000000001;708,7;0;0;0;0;0;1
3;4,84875800061389;6,199;24,8;140,867218017578;6,5;47,1402040028867;375,213012695312;225,2;24,1954612731934;29,5594310760498;2,65820717811584;14;631,9;94,6;18,7500000000001;259,1;1128,8;23,95;673,9;0;0;0;0;0;1
1;4,85592783279337;6,116;24,5;130,216506958008;6,5;47,1416143354047;375,213012695312;219,5;24,6621932983398;29,4462089538574;2,29266405105591;14,1;627,7;92,3;18,35;252,1;1062,8;23,55;752,2;0;0;0;0;0;1
3;4,85806716647653;6,101;24,5;147,696792602539;6,1;47,1803378345061;375,213012695312;223,2;25,5020427703857;33,6321678161621;3,1120867729187;13,9;633,4;93,7;18,2500000000001;254,7;1049,5;23,45;713,4;0;0;0;0;0;1
1;4,95787233289876;6,261;25;162,639495849609;6,6;47,1898131698643;350,707275390625;220,2;21,9797954559326;42,3879432678223;2,10432267189026;14,4;627,3;92,4;19,15;248,2;1199,7;24,35;745,5;0;0;0;0;0;1
1;4,92807950015309;6,129;24,7;140,484069824219;6,6;47,1551856688999;357,213745117188;210,8;24,2386455535889;40,3799057006836;2,27453589439392;14,5;618,7;88,7;18,45;239,6;1086,3;23,7500000000001;809;0;0;0;0;0;1
0;4,97743566700264;6,265;24,9;185,300979614258;7;47,2442746702639;344,200805664062;216,8;21,4233798980713;41,665096282959;1,85989463329315;14,2;629,6;91,3;19,15;242,9;1205,8;24,35;716,8;0;0;0;0;0;1
2;4,98224301379152;6,212;24,8;180,862747192383;6,7;47,2672636519645;344,200805664062;217,3;24,4726676940918;40,3724594116211;2,05748796463013;14,1;631,5;91,8;18,85;243,5;1155,3;24,05;708;0;0;0;0;0;1
2;4,9992271661766;6,233;24,8;169,141632080078;6,7;47,286255669043;339,863159179688;204,8;18,3452205657959;39,1695251464844;1,94785439968109;14,2;624,8;87;18,95;230;1174,3;24,15;759,1;0;0;0;0;0;1
2;4,96620766642679;6,121;24,4;80,1293182373047;7;47,3172148355624;348,538452148438;204,6;23,678596496582;40,7455787658691;2,75616240501404;13,6;622,6;87;18,35;230,6;1059,5;23,45;772,6;0;0;0;0;0;1
5;5,03178701478735;6,303;25,1;91,9219818115234;7,2;47,3223717859532;331,187896728516;197,9;14,8356380462646;27,4993000030518;1,61202847957611;14,2;618,5;83,9;19,35;221,2;1239,4;24,55;668,2;0;1;0;0;0;0
3;5,04369032919446;6,307;25;89,407356262207;7,2;47,3354243021191;326,850250244141;201,1;14,7701826095581;33,0545539855957;1,51918613910675;14,2;618,2;85,1;19,2500000000001;224,1;1224,7;24,45;660,2;0;1;0;0;0;0
2;5,02040583320765;6,264;24,9;91,7182846069336;7,2;47,3333078355151;333,356719970703;202,7;15,2355051040649;38,2312622070312;1,7088041305542;14,1;619,8;86,1;19,05;227,1;1188,1;24,2500000000001;670,9;0;1;0;0;0;0
5;5,0430676482021;6,308;25;86,6491394042969;7,4;47,342875867131;326,850250244141;202,9;14,1131362915039;39,0428466796875;1,47517073154449;14,2;618,9;85,9;19,2500000000001;226,3;1223;24,45;662,4;0;1;0;0;0;0
3;5,06063409196372;6,292;25,1;67,2468719482422;7,4;47,3094173470551;322,512603759766;200,2;13,1692981719971;39,1121788024902;1,51963174343109;14,4;615,9;84,2;19,35;221,8;1232,9;24,55;669,8;0;1;0;0;0;0
10;5,04968716660635;6,329;25,1;49,7602653503418;6,9;47,3007870038677;326,850250244141;197,1;13,8816928863525;40,9776458740234;1,58820772171021;14,4;616,5;83,2;19,45;219,2;1255,7;24,65;675,3;0;1;0;0;0;0
3;4,99190566687768;6,206;24,7;127,81714630127;6,8;47,3120195007628;339,863159179688;201,4;21,7942581176758;36,5291976928711;2,6728527545929;14,1;621,9;85,8;18,7500000000001;226,6;1139,7;23,95;695,1;0;1;0;0;0;0
5;4,95044016677975;6,083;24,4;131,922958374023;6,7;47,3011859963418;350,707275390625;211,1;25,1728744506836;37,4317092895508;3,03721022605896;13,7;627,6;89,6;18,15;237,7;1035,4;23,35;731,6;0;1;0;0;0;0
3;5,00162799957105;6,286;24,9;105,056541442871;7,1;47,3324935000698;337,694366455078;201,4;16,786340713501;39,9218292236328;2,27822160720825;14;621,3;85,7;19,15;226,4;1200,6;24,2500000000001;748,6;0;1;0;0;0;0
5;5,04301516788718;6,308;25;86,6491394042969;7,4;47,344329129475;326,850250244141;202,9;14,1131362915039;39,0428466796875;1,47517073154449;14,2;618,9;85,9;19,2500000000001;226,3;1223;24,45;662,4;0;1;0;0;0;0
5;5,01030678604648;6,315;25,1;138,764801025391;7;47,3183308606094;335,525543212891;198,8;17,9985485076904;37,3469123840332;1,96476089954376;14,2;620,8;84,6;19,35;223,2;1239,4;24,55;682,1;0;1;0;0;0;0
4;5,06691002621093;6,316;25,2;53,6982688903809;7,4;47,3024937043335;320,343780517578;201,2;13,8150424957275;43,4947242736816;1,61824798583984;14,5;616,1;84,5;19,45;222,5;1247,2;24,65;688,3;0;1;0;0;0;0
4;5,00210749926873;6,249;24,9;151,427642822266;7;47,3055411621948;337,694366455078;200,1;22,384370803833;31,9923076629639;2,43530988693237;14,2;621,8;85,1;19,05;224,8;1191,3;24,2500000000001;671,9;0;1;0;0;0;0
6;5,01613316725433;6,315;25,1;107,411758422852;7,3;47,3087463315257;335,525543212891;198,1;15,9376163482666;34,725528717041;1,82891488075256;14,2;620,6;84,3;19,35;222,3;1239,4;24,55;661,8;0;1;0;0;0;0
4;5,04107764236752;6,335;25,1;55,2769622802734;6,9;47,3009795019252;329,019073486328;196,5;14,2735347747803;42,7826042175293;1,58945155143738;14,4;617,3;83,1;19,45;219,2;1258,9;24,65;660,7;0;1;0;0;0;0
10;5,07398256206479;6,297;25;75,2887649536133;7,2;47,3311846886545;320,343780517578;203,2;15,048602104187;39,3196601867676;1,67903244495392;14,4;616,4;85,5;19,2500000000001;225;1219,9;24,45;667,9;0;1;0;0;0;0
4;5,05674266610448;6,307;25,1;72,3262481689453;7,4;47,3152016662918;324,681427001953;198,7;13,9791145324707;37,098072052002;1,5207576751709;14,4;616,5;83,7;19,35;220,5;1244,2;24,55;660,8;0;1;0;0;0;0
6;5,00888748046156;6,315;25,1;138,764801025391;7;47,318632025348;335,525543212891;198,8;17,9985485076904;37,3469123840332;1,96476089954376;14,2;620,8;84,6;19,35;223,2;1239,4;24,55;682,1;0;1;0;0;0;0
2;4,99898900004176;6,297;25;105,056541442871;7;47,3322808346772;339,863159179688;202,4;16,786340713501;39,9218292236328;2,27822160720825;13,9;622,9;86,1;19,2500000000001;227,6;1219,9;24,45;692,4;0;1;0;0;0;0
3;4,9815790004415;6,142;24,5;121,908233642578;6,8;47,3145510027222;344,200805664062;204,3;24,5155601501465;28,6398849487305;2,61540675163269;13,9;623,3;87;18,45;230,2;1078,2;23,55;747,5;0;1;0;0;0;0
3;4,95331883330747;6,083;24,4;94,7100524902344;6,7;47,3056056711128;350,707275390625;211,1;23,2245407104492;23,6852130889893;2,53469014167786;13,7;627,6;89,6;18,15;237,7;1035,4;23,35;731,6;0;1;0;0;0;0
5;4,97528852870006;6,087;24,3;111,617721557617;6,9;47,3656763429359;344,200805664062;230,8;23,8777484893799;40,7074012756348;2,3340322971344;13,3;625,7;97,5;18,15;259,2;1020,2;23,2500000000001;770,8;0;1;0;0;0;0
6;5,04631182999205;6,325;25,1;49,7602653503418;6,9;47,2995697895093;326,850250244141;196,9;13,8816928863525;40,9776458740234;1,58820772171021;14,4;616,4;83;19,45;218,9;1258,9;24,65;675,2;0;1;0;0;0;0
2;5,04560899988254;6,307;25;88,2012634277344;7,2;47,3333573332806;326,850250244141;201,1;14,3804140090942;30,9422245025635;1,60697960853577;14,2;618,2;85,1;19,2500000000001;224,1;1224,7;24,45;660,2;0;1;0;0;0;0
4;5,02451276799046;6,264;24,9;89,8326034545898;7,4;47,3392690405067;333,356719970703;202,7;16,9314270019531;42,5121841430664;2,40612745285034;14,1;619,8;86,1;19,05;227,1;1188,1;24,2500000000001;670,9;0;1;0;0;0;0
3;5,02501866160258;6,276;25;134,418334960938;7,7;47,3523066903723;331,187896728516;207,6;18,9002895355225;45,0461692810059;2,27458095550537;14;621,3;88,1;19,15;232,4;1200,7;24,35;677;0;0;0;0;1;0
7;5,08445190239968;6,308;25,1;68,9948348999023;7,4;47,3347174953311;316,006164550781;206,3;15,2656078338623;43,312572479248;1,6626740694046;14,5;617,5;86,7;19,35;228,1;1242,4;24,55;684,5;0;0;0;0;1;0
1;5,00468953329487;6,286;24,9;98,7480163574219;7,1;47,3329820700667;337,694366455078;201,4;17,3282890319824;42,187183380127;2,19199538230896;14;621,3;85,7;19,15;226,4;1200,6;24,2500000000001;748,6;0;0;0;0;1;0
5;5,00923233346251;6,297;25;165,461349487305;7,1;47,3032361642336;335,525543212891;198,2;19,9352684020996;36,5669784545898;2,00396823883057;14,3;620,7;84,2;19,35;222,3;1236,2;24,45;661;0;1;0;0;0;0
6;5,01388166599854;6,297;25;126,938247680664;7,1;47,3023799979276;335,525543212891;198,2;16,9515514373779;32,8361587524414;1,83027243614197;14,3;620,7;84,2;19,35;222,3;1236,2;24,45;661;0;1;0;0;0;0
7;5,04373783313775;6,329;25,1;71,2453842163086;7,2;47,3076196708543;326,850250244141;197,1;14,7641744613647;33,6670951843262;1,64272081851959;14,4;616,5;83,2;19,45;219,2;1255,7;24,65;675,3;0;1;0;0;0;0
6;5,0313303459731;6,271;25;91,9219818115234;7,1;47,3300439266836;331,187896728516;199,5;14,8356380462646;27,4993000030518;1,61202847957611;14,2;618,4;84,6;19,15;223;1207,5;24,35;672,7;0;1;0;0;0;0
3;5,04225421847963;6,307;25;89,407356262207;7,4;47,3372090347081;326,850250244141;201,1;14,7701826095581;33,0545539855957;1,51918613910675;14,2;618,2;85,1;19,2500000000001;224,1;1224,7;24,45;660,2;0;1;0;0;0;0
4;5,00650633300177;6,301;25;138,764801025391;7,1;47,3174009987255;337,694366455078;199,8;17,9985485076904;37,3469123840332;1,96476089954376;14,1;622;85;19,35;224,6;1227,6;24,45;681,4;0;1;0;0;0;0
1;4,97447883357547;6,174;24,6;67,9191970825195;7,2;47,3231350009647;346,36962890625;204;20,0630187988281;40,702278137207;2,97049069404602;13,7;623,3;86,8;18,55;230;1098,9;23,7500000000001;724,2;0;0;0;0;0;1
3;4,9768356664469;6,173;24,6;67,9191970825195;6,9;47,3246839955549;344,200805664062;203,3;20,0630187988281;40,702278137207;2,97049069404602;13,9;623,3;86,6;18,65;229,1;1120,6;23,85;749,8;0;0;0;0;0;1
3;4,96809616695477;6,174;24,6;80,1293182373047;7;47,3169468375078;346,36962890625;204;23,678596496582;40,7455787658691;2,75616240501404;13,7;623,3;86,8;18,55;230;1098,9;23,7500000000001;724,2;0;0;0;0;0;1
4;4,98486483307266;6,163;24,5;87,4517440795898;6,8;47,3121186661992;342,031982421875;203;21,5367813110352;36,706600189209;2,38671684265137;14;622,3;86,4;18,55;228,5;1094,6;23,65;757,3;0;0;0;0;0;1
6;2,23456;5,498;22,4;73,9800720214844;7;48,71264;115,498893737793;176;15,8443098068237;35,897029876709;1,68824601173401;11,3;629,2;70;18,2500000000001;192;1082,5;23,35;659,6;0;1;0;0;0;0
6;2,23373;5,458;22,4;38,3417701721191;7;48,71965;115,498893737793;175,6;15,5198106765747;36,3927421569824;1,74781811237335;11,3;628,8;70;18,05;191,8;1057,2;23,2500000000001;656,5;0;1;0;0;0;0
8;2,222483;5,449;22,3;67,4178695678711;6,8;48,708616;117,674819946289;177,3;15,4669046401978;37,89599609375;1,80795848369598;11,3;630,3;70,8;17,95;194,1;1037,1;23,05;719,4;0;1;0;0;0;0
8;2,23296;5,458;22,3;65,4695358276367;7;48,72284;116,586853027344;176,7;16,365966796875;39,3080749511719;1,67365527153015;11,3;629,7;70,5;18,05;193,2;1050;23,15;691,1;0;1;0;0;0;0
8;2,23637;5,458;22,4;68,5342178344727;7;48,71938;115,498893737793;175,6;15,5864610671997;37,9055786132812;1,59147799015045;11,3;628,8;70;18,05;191,8;1057,2;23,2500000000001;656,5;0;1;0;0;0;0
7;2,23841;5,458;22,4;68,5342178344727;7;48,71717;115,498893737793;175,6;15,5864610671997;37,9055786132812;1,59147799015045;11,3;628,8;70;18,05;191,8;1057,2;23,2500000000001;656,5;0;1;0;0;0;0
7;2,23093;5,458;22,3;65,4695358276367;7;48,7243;116,586853027344;176,7;16,365966796875;39,3080749511719;1,67365527153015;11,3;629,7;70,5;18,05;193,2;1050;23,15;691,1;0;1;0;0;0;0
6;2,23201;5,458;22,3;65,4695358276367;7;48,72356;116,586853027344;176,7;16,365966796875;39,3080749511719;1,67365527153015;11,3;629,7;70,5;18,05;193,2;1050;23,15;691,1;0;1;0;0;0;0
7;2,2318;5,458;22,3;65,4695358276367;7;48,72341;116,586853027344;176,7;16,365966796875;39,3080749511719;1,67365527153015;11,3;629,7;70,5;18,05;193,2;1050;23,15;691,1;0;1;0;0;0;0
7;2,2302;5,458;22,3;65,4695358276367;7;48,72303;116,586853027344;176,7;16,365966796875;39,3080749511719;1,67365527153015;11,3;629,7;70,5;18,05;193,2;1050;23,15;691,1;0;1;0;0;0;0
5;2,231953;5,533;22,4;73,9800720214844;6,6;48,707459;116,586853027344;177,4;15,8443098068237;35,897029876709;1,68824601173401;11,3;630,9;70,6;18,45;193,7;1127,4;23,55;617,9;0;1;0;0;0;0
9;2,2235;5,451;22,3;63,8458061218262;6,9;48,72436;117,674819946289;177,5;16,5980281829834;41,5390853881836;1,71910774707794;11,3;630,6;71;18,05;194,4;1046,8;23,15;726,7;0;1;0;0;0;0
6;2,193755;5,448;22,2;73,2253112792969;6,3;48,709848;120,938705444336;177,3;15,2283487319946;37,6254425048828;1,82878887653351;11,4;631,5;71,2;17,95;195;1040,6;23,05;745,4;0;1;0;0;0;0
10;2,23689;5,498;22,4;68,5342178344727;7;48,71454;115,498893737793;176;15,5864610671997;37,9055786132812;1,59147799015045;11,3;629,2;70;18,2500000000001;192;1082,5;23,35;659,6;0;1;0;0;0;0
4;2,2242;5,485;22,3;63,8458061218262;6,9;48,72527;117,674819946289;178;16,5980281829834;41,5390853881836;1,71910774707794;11,4;631,2;71,3;18,15;195;1076,3;23,2500000000001;659,1;0;1;0;0;0;0
6;2,23028;5,448;22,3;73,9800720214844;6,7;48,71219;116,586853027344;176,8;15,8443098068237;35,897029876709;1,68824601173401;11,3;629,7;70,5;17,95;193,2;1040,6;23,15;685,3;0;1;0;0;0;0
9;2,22766;5,448;22,3;23,2778434753418;6,7;48,71414;116,586853027344;176,8;15,5468044281006;36,3303871154785;1,83506143093109;11,3;629,7;70,5;17,95;193,2;1040,6;23,15;685,3;0;1;0;0;0;0
7;2,197339;5,448;22,2;76,4813003540039;6,3;48,709948;120,938705444336;177,3;15,2211503982544;38,8283386230469;2,0579628944397;11,4;631,5;71,2;17,95;195;1040,6;23,05;745,4;0;1;0;0;0;0
5;2,200231;5,449;22,2;76,4813003540039;7;48,709289;119,850746154785;177,6;15,2211503982544;38,8283386230469;2,0579628944397;11,4;631,3;71,2;17,95;195;1037,1;23,05;714,6;0;1;0;0;0;0
7;2,226236;5,448;22,3;67,4178695678711;6,6;48,709424;116,586853027344;176,8;15,4669046401978;37,89599609375;1,80795848369598;11,3;629,7;70,5;17,95;193,2;1040,6;23,15;685,3;0;1;0;0;0;0
5;2,23037;5,448;22,3;73,9800720214844;6,6;48,71092;116,586853027344;176,8;15,8443098068237;35,897029876709;1,68824601173401;11,3;629,7;70,5;17,95;193,2;1040,6;23,15;685,3;0;1;0;0;0;0
7;2,23128;5,458;22,3;65,4695358276367;7;48,72458;116,586853027344;176,7;16,365966796875;39,3080749511719;1,67365527153015;11,3;629,7;70,5;18,05;193,2;1050;23,15;691,1;0;1;0;0;0;0
5;2,232474;5,533;22,4;73,9800720214844;6,6;48,707003;116,586853027344;177,4;15,8443098068237;35,897029876709;1,68824601173401;11,3;630,9;70,6;18,45;193,7;1127,4;23,55;617,9;0;1;0;0;0;0
